	Train Loss	Test Loss	Test Accuracy	Train Accuracy	first_gradient_norm	first_gradient_norm_wt	first_gradient_norm_wt_scaled	first_gradient_norm_wt_rel	first_gradient_norm_all	first_gradient_norm_sub	loss_error	loss_error_wt	loss_error_wt_scaled	loss_error_wt_rel	loss_error_all	loss_error_sub
83	0.7147839204788208	0.7698030611038208	74.6	76.108	2317.844488657697	422.43423953961695	2397.4726476786077	0.15979163876283473	2643.656719527112	2494.4354715634854	28021.078125	4183.50390625	31654.021484375	0.12054018676280975	34706.30078125	30522.796875
84	0.7156657648086547	0.7623391283988953	74.98	76.264	3112.461178949733	361.4863208265202	3433.5528644576893	0.09535558404210427	3790.9297547473034	3586.7279553720905	28484.16015625	4613.08984375	32780.53125	0.12846165895462036	35910.24609375	31297.15625
85	0.6677304170417786	0.7038513795852661	76.15	77.086	2465.523295955662	353.14709362784487	2687.711029513702	0.1190795302192689	2965.6406351080836	2797.2261426364576	26783.6875	3779.37109375	30824.765625	0.11171718686819077	33829.80859375	30050.4375
86	0.7317472793960571	0.7858834910392761	74.67	75.882	3437.589861436144	371.8583284369047	3657.818227769964	0.09199696769671924	4042.07157851971	3856.743134024483	29504.478515625	3181.6796875	33272.0625	0.08689448982477188	36615.4375	33433.7578125
87	0.780732311706543	0.8347135479927063	72.78	73.846	4556.693514043838	343.76531261421127	4811.032695722681	0.06461486785656494	5320.220005360336	5099.072590801042	30499.453125	4562.859375	34871.9921875	0.11932265013456345	38239.67578125	33676.81640625
88	0.6852154675483704	0.7307131805419922	75.62	77.29	2464.6841142625663	512.8391042576978	2796.30129190115	0.1674251205396155	3063.095326464775	2690.0995149190667	26716.857421875	5326.369140625	30863.423828125	0.15804839134216309	33700.875	28374.505859375
89	0.6523954706573486	0.7000153514862061	76.41	77.514	2590.832976134134	268.92800774062044	2716.670282284732	0.08966786418300658	2999.1570580041357	2833.1050378499485	26279.5859375	3753.02734375	30194.412109375	0.11327382922172546	33132.34375	29379.31640625
90	0.620249170475006	0.6797562586784363	76.98	78.552	1729.3925799898218	363.7448000145075	1889.5168233121362	0.17572125430841412	2070.0102639609386	1823.931822291605	24386.326171875	3626.720703125	28104.818359375	0.11765667051076889	30824.607421875	27197.88671875
91	0.7537621280670166	0.7900705419540405	74.64	75.444	4200.11714371785	291.4669605824455	4592.063191770323	0.05735921234846644	5081.432409004099	4899.331923712198	29146.48828125	3684.08984375	33929.8359375	0.09879438579082489	37290.4765625	33606.38671875
92	0.6872416485977173	0.7385011986732483	75.39	76.736	2796.4485124738294	513.7954585677732	3109.20499945391	0.15012823350449697	3422.3773008851317	3163.4064331650306	26903.2578125	4319.33203125	31164.701171875	0.12649035453796387	34147.51953125	29828.1875
93	0.7990326503753662	0.8626905191421509	72.05	73.62	3707.329838805336	843.5530990268879	4047.2648296471766	0.1906732482920603	4424.076825579594	3809.3682912146596	30199.728515625	4805.80859375	34284.3203125	0.12795116007328033	37559.7109375	32753.90234375
94	1.2076470025634765	1.2577595324516297	66.75	67.508	6555.704685432498	589.4426697604692	6702.4213054289075	0.07940862774794798	7422.9046197779335	7227.920157108876	45461.5234375	7485.58984375	49148.7109375	0.13919441401958466	53777.94921875	46292.359375
95	6.837289853820801	6.810017197418213	11.44	11.372	27712.860008191357	391.6029141043976	27657.068299625153	0.012741097319274126	30735.41503462181	30786.193282857163	294728.71875	18792.375	297509.4375	0.05721045285463333	328478.0	309685.625
96	1.7660042517852783	1.7627252948760985	37.08	37.234	6282.11291222852	762.7185288793422	6358.723349008602	0.10713178676357817	7119.441875477478	7632.255193707779	80904.796875	1897.03125	81873.0859375	0.02090178057551384	90759.3125	88862.28125
97	1.4994674373626709	1.5312969974517823	47.97	48.844	6050.923197787982	432.7441851017661	6088.4767778901305	0.06424826445684129	6735.499997707511	6480.261894617477	63387.59765625	3934.8828125	64581.171875	0.05517249181866646	71319.6484375	67384.765625
98	1.4110552910614014	1.434266060447693	53.48	53.872	6927.530540973564	321.62521211154217	7030.41531200893	0.04123409495597718	7799.982331488527	7702.349440607456	57763.28125	3500.5703125	60188.30078125	0.05265049636363983	66486.9375	62986.3671875
99	1.1812424702835083	1.2029486938476563	58.0	58.882	5265.47838686521	290.7480256342974	5372.784031092927	0.04877359152520275	5961.177279390207	5891.346146764563	51267.6640625	4674.390625	53758.9921875	0.0789421871304512	59212.8359375	54538.4453125
100	1.1336456450653076	1.1550861101150514	60.87	61.55	4939.983015930323	287.5293499250619	5059.742462274508	0.05102920755209404	5634.603469621446	5755.339742163048	47538.671875	3351.2734375	50301.42578125	0.060363609343767166	55518.109375	52166.8359375
101	0.9073491036796569	0.9308598281860352	67.21	68.134	2926.26081646495	346.1059301469235	2930.8298039273473	0.1062623775051966	3257.08814608442	3282.912780654614	38961.68359375	3223.78515625	41263.2109375	0.07086829096078873	45489.8125	42266.02734375
102	0.940256368598938	0.9854655822753906	68.3	69.09	3031.779429569773	410.1213256446957	3144.2499468130277	0.1178432091750756	3480.2287591760382	3385.106655417591	38948.65234375	4154.203125	42243.37109375	0.08938479423522949	46475.5	42321.296875
103	1.1361166918563843	1.1770161128997803	63.42	64.166	5626.990184769416	405.5996657197309	5759.399226825977	0.06345985541456428	6391.436965465324	6334.378474992749	45772.53515625	3567.69921875	49532.80859375	0.06529459357261658	54640.04296875	51072.34375
104	1.2041877217864991	1.2488692735671998	60.99	61.372	6756.837407696994	567.502455381306	6988.223121336866	0.07340887284666066	7730.7065668577625	7441.912237482616	49761.35546875	5702.953125	53317.4765625	0.09730677306652069	58607.9765625	52905.0234375
105	1.0430520098114013	1.0837932152748109	64.28	65.074	5034.630701734231	503.5996273948907	4982.199377712487	0.09104197407585292	5531.510410520202	5518.551864644713	45414.453125	5109.6328125	48206.7109375	0.09641676396131516	52995.2734375	47885.640625
106	0.9525049136734008	0.9856089278221131	67.61	69.068	3904.9604558932347	469.9997749228791	4246.430893914916	0.09995676730355561	4702.030563829174	4580.268036819094	38902.7578125	4589.6875	42778.3515625	0.09760819375514984	47021.5390625	42431.8515625
107	0.7658513798332215	0.8043255769729615	72.57	73.48	2726.771068931746	443.582956568729	2963.858475274423	0.13475508710864534	3291.7715099771585	3312.272236582619	32567.7578125	3588.40234375	35874.83984375	0.09093259274959564	39462.22265625	35873.8203125
108	0.7952636239433288	0.8486063011169434	71.81	72.66	3567.4211738971567	511.45974647845964	3597.905653964058	0.1293826625984374	3953.0779179113656	3567.408859422102	32668.861328125	3914.94140625	35888.3984375	0.09926069527864456	39441.00390625	35526.0625
109	1.7378697375488281	1.773097981262207	56.56	57.668	10715.698133204192	328.5560627710513	10735.26694388563	0.027526228066488693	11936.109152966219	12013.173471993341	68016.6015625	3390.328125	71167.0234375	0.04308035969734192	78697.765625	75307.4375
110	2.5939889817047117	2.5888983432769774	34.37	33.972	10719.968591662924	644.4265938021604	10663.24314595544	0.0545158047628345	11820.913157306824	11593.754732589689	109201.6796875	7660.6484375	111606.203125	0.062202949076890945	123155.7109375	115495.0625
111	1.2925808597564696	1.2988795745849608	55.37	55.37	4065.855884253791	568.760837224735	4069.1859445759223	0.126028236815673	4512.963535755849	4477.388292302646	54612.29296875	4026.59375	55901.9375	0.0652969628572464	61665.8671875	57639.2734375
112	1.0011466702651977	1.0140943717956543	64.07	64.9	3010.4651662224633	435.8320431476065	3126.5658617993404	0.12515506765205658	3482.336363392512	3586.36427480928	43196.4765625	2945.28125	45439.8203125	0.05871604382991791	50161.4375	47216.15625
113	0.927326248588562	0.9444178125381469	67.56	68.31	3598.2079771383933	309.5257314943827	3667.975284088299	0.07630748651599531	4056.2957270188817	3892.6133315545662	40027.6875	3324.2109375	42532.2109375	0.07089584320783615	46888.65625	43564.4453125
114	0.8544334532356263	0.8808136905670166	70.02	70.85	3134.276507898434	292.07587408191796	3276.1809596727376	0.08041186087589064	3632.2486620812574	3573.166167456494	35604.55859375	2495.2734375	38937.8125	0.05804718658328056	42986.984375	40491.7109375
