	Train Loss	Test Loss	Test Accuracy	Train Accuracy	first_gradient_norm	first_gradient_norm_wt	first_gradient_norm_wt_scaled	loss_error	loss_error_wt	loss_error_wt_scaled
165	0.518540886850357	0.5920518242835998	80.85	82.442	874.3501590319295	157.22100302189008	916.4862778793001	18892.9296875	1454.69921875	23443.08203125
166	0.4808560797119141	0.5558909482955933	81.86	83.65	639.4810651836116	134.3874470576305	679.6406731450007	17831.1015625	1264.12890625	22167.763671875
167	0.47159766664505004	0.5497858588218689	82.16	83.88	538.261298256004	260.5222541514187	429.51225940598243	17551.06640625	1712.15234375	21766.4765625
168	0.46502343244552613	0.5405653715133667	82.09	84.028	584.9529499821401	225.2893899456847	706.635239561847	17114.86328125	897.572265625	21463.701171875
169	0.48236555359840394	0.5552456006050109	81.51	83.56	1172.8499057694467	256.4320324427571	1259.2530464845256	17694.421875	985.2109375	22066.119140625
170	0.4878220842170715	0.5694323308944702	81.61	83.444	660.6188876497	191.53878714199246	842.1160485780237	17836.875	1480.576171875	22544.13671875
171	0.48285514161109927	0.563378944158554	81.61	83.552	640.2949847932549	195.48990420951142	605.8408805261367	17877.30078125	893.662109375	22216.74609375
172	0.473478250951767	0.5529281373023986	81.8	83.854	331.19910870148	127.95453096549257	379.58058554577343	17340.35546875	949.0078125	21767.041015625
173	0.47846898704528806	0.5595557817459107	81.75	83.748	455.4298210067363	143.02265250167318	433.94192300324926	17366.373046875	1002.40234375	21762.580078125
174	0.4715997477531433	0.5501666556358338	82.06	83.914	357.2136975223073	88.24997525363213	358.98694476841615	17204.9140625	918.693359375	21613.458984375
175	0.4665842055892944	0.5454417629241943	82.12	83.998	335.6847715144387	158.9639402227066	299.0052433063482	17006.3671875	537.646484375	21398.740234375
176	0.46451302834510805	0.5432802879333496	82.11	84.142	420.81019737549997	162.9703479809199	430.80094376174026	17136.16015625	1154.259765625	21571.330078125
177	0.46357252098083496	0.5434390213966369	82.19	84.142	407.22213263987356	117.16299988210162	375.4537309820401	16952.90234375	648.046875	21322.84765625
178	0.46079678565979004	0.538869238948822	82.2	84.142	343.4420550439983	127.22763518646876	285.29710816679193	17094.7578125	943.515625	21380.8671875
179	0.4601848927116394	0.5385162445545196	82.32	84.232	316.7160016749199	108.91183040622882	276.0804624356587	16994.923828125	933.60546875	21381.28125
180	0.46105030625343324	0.5406795558929444	82.25	84.2	335.7831711738535	146.8736331199874	281.8610642634956	16890.15625	643.677734375	21221.646484375
181	0.4596271789741516	0.5381266959190368	82.26	84.246	357.5435816830629	113.27053274928275	237.71330573052705	16780.337890625	660.87109375	21150.65234375
182	0.45863511054039	0.5377941250801086	82.41	84.216	324.79775940046744	141.204324180057	267.52909487813287	16833.361328125	829.978515625	21204.6171875
183	0.45859593521118164	0.5393042338371277	82.23	84.252	368.2244061798172	221.6057635573276	368.8760182580276	16808.81640625	937.046875	21171.947265625
184	0.4578449639701843	0.5377682547092437	82.31	84.246	525.6639554631878	167.4616149012252	443.7553266477846	16834.60546875	1204.994140625	21208.95703125
